weibo_id,user_name,user_link,weibo_content,original,publish_place,publish_time,publish_tool,like_num,retweet_num,comment_num
Ju1Q1f9hK,安徽之声,https://weibo.cn/ahfm1036,安徽之声:【#白岩松谈医生术后喝葡萄糖水争议#】#医生连做4小时手术后喝葡萄糖遭质疑#近日，陕西西安一位医生术后“豪饮”葡萄糖水的视频引发争议。白岩松：医生也是人，这水谁付钱？这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。不要说医生回应这瓶水由科室出钱。在任何一个8小时没喝水的人面前，难道我们不也愿意为他付钱喝这瓶水吗？ http://t.cn/A6GCtY9W ,True,无,2020-11-15 16:54,iPhone客户端,0,0,0
Ju1NGcblG,天涯浪子金剑寒梅,https://weibo.cn/u/6029391312,"转发理由://@德阳茶人:#白岩松谈医生术后喝葡萄糖水争议#陕西医生郑涛在连续做完几台手术后由于太渴，随手抓起一瓶葡萄糖狂饮引质疑：给钱了吗？本人回应：没占病人便宜。  
原始用户: 张胜军
转发内容: #白岩松谈医生术后喝葡萄糖水争议#陕西医生郑涛在连续做完几台手术后由于太渴，随手抓起一瓶葡萄糖狂饮引质疑：给钱了吗？本人回应：没占病人便宜。其实这事医生和质疑的网友都没错，之所以置疑是不知道他连续八小时没喝水那么渴，也是站在广大患者的角度考虑，这水是不是患者掏的钱，甭管多少钱，帐也应该算清楚。而医生连轴转情急之下喝了葡萄糖也是应该的，主要医院管理层应该反思一下，提前让护士为做手术的医生备好水那不就没有这么多事了吗…#雍容大度我心飞扬# http://t.cn/R2WxeH6 http://t.cn/A6GCV8QX ",False,无,2020-11-15 16:48,无,1,0,0
Ju1JAAKMF,贵州晟黔网,https://weibo.cn/u/7458054413,贵州晟黔网:#白岩松谈医生术后喝葡萄糖水争议#【#白岩松谈医生术后喝葡萄糖水争议#】近日，陕西西安一位医生为患者做完手术后“豪饮”葡萄糖水的视频走红，有网友质疑葡萄糖谁来付钱，引发争议。15日，白岩松对此表示：8小时滴水未进，医生也是人！这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。  http://t.cn/A6GCq2y5  ,True,无,2020-11-15 16:38,nova5i 2400万AI四摄,0,0,0
Ju1EgfifB,南昌交通广播,https://weibo.cn/nanchangfm951,南昌交通广播:【#白岩松谈医生术后喝葡萄糖水争议#】#医生连做4小时手术后喝葡萄糖遭质疑#近日，陕西西安一位医生术后“豪饮”葡萄糖水的视频引发争议。白岩松：医生也是人，这水谁付钱？这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。不要说医生回应这瓶水由科室出钱。在任何一个8小时没喝水的人面前，难道我们不也愿意为他付钱喝这瓶水吗？ http://t.cn/A6GCtY9W ,True,无,2020-11-15 16:25,微博视频号,1,0,0
Ju1zQk1oL,星辰大海3501,https://weibo.cn/u/7463053501,"转发理由:说的对，做了8小时手术，未进水的医生，不过喝了一瓶葡萄糖，也要被网暴？！而且这东西也不好喝吧！  
原始用户: 央视新闻
转发内容: 【#白岩松谈医生术后喝葡萄糖水争议#】近日，陕西西安一位医生术后“豪饮”葡萄糖水的视频引发争议。白岩松：医生也是人，这水谁付钱？这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。不要说医生回应这瓶水由科室出钱。在任何一个8小时没喝水的人面前，难道我们不也愿意为他付钱喝这瓶水吗？ http://t.cn/A6GC7RFZ ",False,无,2020-11-15 16:14,vivo AI智慧拍照X21i,0,0,0
Ju1yij1mE,SOIIZE,https://weibo.cn/u/2934867905,SOIIZE:#医生做4小时手术后喝葡萄糖遭网友质疑#对那些质疑的我想说一句话！草泥马，大沙壁！  ,True,无,2020-11-15 16:10,Share微博客户端,3,0,0
Ju1yildFh,活在江门的过客,https://weibo.cn/u/6486113451,"转发理由:极度劳累手术医生喝葡萄糖事件中，有人问那瓶葡萄糖谁付钱，然后就被扣帽子。  
原始用户: 填鸭式教育受害者
转发内容: 大家知道为什么不管什么交通事故的视频我配文都是“这人还好吗”？我最早之前不会每条这样问的，后来我发现，只要没在原文中关心人的情况，那评论区基本都会有网友怼我冷血不关心人……  ",False,无,2020-11-15 16:10,微博国际版,0,0,0
Ju1uUw3YN,福尔摩斯的小跟班啊,https://weibo.cn/u/7523027375,福尔摩斯的小跟班啊:#白岩松谈医生术后喝葡萄糖水争议#几个小时手术累的要命，一点葡萄糖算啥给医生多一点体贴吧，不容易  ,True,无,2020-11-15 16:02,荣耀20,0,0,0
Ju1ub33ob,张胜军,https://weibo.cn/u/5288553158,张胜军:#白岩松谈医生术后喝葡萄糖水争议#陕西医生郑涛在连续做完几台手术后由于太渴，随手抓起一瓶葡萄糖狂饮引质疑：给钱了吗？本人回应：没占病人便宜。其实这事医生和质疑的网友都没错，之所以置疑是不知道他连续八小时没喝水那么渴，也是站在广大患者的角度考虑，这水是不是患者掏的钱，甭管多少钱，帐也应该算清楚。而医生连轴转情急之下喝了葡萄糖也是应该的，主要医院管理层应该反思一下，提前让护士为做手术的医生备好水那不就没有这么多事了吗…#雍容大度我心飞扬# http://t.cn/R2WxeH6 http://t.cn/A6GCV8QX 显示地图 ,True,http://t.cn/A6GCV8QX,2020-11-15 16:00,微博视频号,387,22,70
Ju1sHF2dj,XIN待季风,https://weibo.cn/u/5974635651,XIN待季风:#白岩松谈医生术后喝葡萄糖水争议#说实话，想不明白为什么就这也会起争议，医生长时间做手术喝口葡萄糖溶液都不行了？又没用你的钱管的真宽，你有本事别生病别去医院  ,True,无,2020-11-15 15:57,荣耀10 AI变色更潮美,1,0,0
Ju1sjriiE,摇荡于四季更迭,https://weibo.cn/u/7389307700,"转发理由:就离谱，医生为了救命手术台可能一站就站七八个小时，你连一瓶葡萄糖都不愿意付吗？更何况这根本就没算在你的医药费里，以为葡萄糖多好喝吗医生要贪你这一瓶葡萄糖？救你一命你却在责骂他喝了一瓶葡萄糖，太令人心寒了  
原始用户: 央视新闻
转发内容: 【#白岩松谈医生术后喝葡萄糖水争议#】近日，陕西西安一位医生术后“豪饮”葡萄糖水的视频引发争议。白岩松：医生也是人，这水谁付钱？这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。不要说医生回应这瓶水由科室出钱。在任何一个8小时没喝水的人面前，难道我们不也愿意为他付钱喝这瓶水吗？ http://t.cn/A6GC7RFZ ",False,无,2020-11-15 15:56,iPhone客户端,0,0,0
Ju1r6qfrg,油炸果子配橙汁儿,https://weibo.cn/u/7518283352,油炸果子配橙汁儿:#白岩松谈医生术后喝葡萄糖水争议#围观傻b发言，先不说手术中必须绝对确保无菌环境，术后为快速补充体力才喝葡萄糖，就这什么都能抨击体制转移话题的人又做了什么实实在在的事？  原图 ,True,无,2020-11-15 15:53,HUAWEI Mate 10,0,0,0
Ju1q159QG,我的执着放不下,https://weibo.cn/235849567,我的执着放不下:#白岩松谈医生术后喝葡萄糖水争议#一瓶葡萄糖1块多……连续手术不吃不喝，每个人都能做到吗？疫情期间是谁冲在前面直面病毒，都忘了吗？别给我杠什么职业精神，谁他妈没事干这么爱奉献。医生也是人，凭什么莫名其妙就对他们横加指责。你们下班了，医生可能还在手术台上。你们和家人团聚时，医生可能还在写病历、写手术记录。医生手机24小时不能关机，随时一个电话就被叫去手术，这种日子就不值得一瓶1块多的葡萄糖 ,True,无,2020-11-15 15:50,HUAWEI P40 Pro 5G,1,0,0
Ju1o83aQO,老李飞刀的叨叨刀,https://weibo.cn/u/2182575651,老李飞刀的叨叨刀:#白岩松谈医生术后喝葡萄糖水争议#八小时，十小时，十二小时手术后口渴难忍，这些我都经历过。那种煎熬会忘却5%葡萄糖的怪味道，只想快速补充能量，因为很还有还有下一台手术需要你。别说手术，就是平日里在病房忙碌起来，也经常有吃错盒饭的可能，这些小节真的没办法兼顾，因为我要抢时间而时间，可能就是另外一个人的命。这些消耗都会走科室的账目的，放心，因为患者的用药每一个针剂都需要有对应的医嘱。但还是要说一件事，其实我个人觉得没有必要把这种容易引起误解的视频发到网络上，本来就是无足轻重的事。其次，现在一般的手术室可以有自动售卖机啊，那葡萄糖，哪有可乐过瘾啊。 ,True,无,2020-11-15 15:45,vivo Y51s 5G,69,3,9
Ju1mBaQca,栖霞视点,https://weibo.cn/u/2106435821,栖霞视点:【#白岩松谈医生术后喝葡萄糖水争议#】#医生连做4小时手术后喝葡萄糖遭质疑#近日，陕西西安一位医生术后“豪饮”葡萄糖水的视频引发争议。白岩松：医生也是人，这水谁付钱？这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。不要说医生回应这瓶水由科室出钱。在任何一个8小时没喝水的人面前，难道我们不也愿意为他付钱喝这瓶水吗？ http://t.cn/A6GCtY9W ,True,无,2020-11-15 15:42,微博视频号,1,0,0
Ju1m0u2lY,只如初见-93,https://weibo.cn/u/3202540374,只如初见-93:#白岩松谈医生术后喝葡萄糖水争议# 我觉得质疑这个医生的人 可以去工地抬杠连续8个小时不吃不喝做手术抓紧时间喝点葡萄糖补充体力 有什么问题么质疑医生的人  我建议你们别去医院别去做手术医患关系这么紧张医生受到那么多伤害和质疑都是你们这群杠精搞得  ,True,无,2020-11-15 15:40,微博国际版,1,0,0
Ju1kq8spV,贵阳晚报,https://weibo.cn/gywbwb,贵阳晚报:#白岩松谈医生术后喝葡萄糖水争议#【#白岩松谈医生术后喝葡萄糖水争议#】近日，陕西西安一位医生为患者做完手术后“豪饮”葡萄糖水的视频走红，有网友质疑葡萄糖谁来付钱，引发争议。15日，白岩松对此表示：8小时滴水未进，医生也是人！这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。  http://t.cn/A6GCq2y5  ,True,无,2020-11-15 15:36,微博视频号,7,0,0
Ju1jVCL5M,我脾气超坏ss,https://weibo.cn/u/7474580207,我脾气超坏ss:#白岩松谈医生术后喝葡萄糖水争议#有的网友要是真这么闲的话就把村头厕所掏一掏，没喝过葡萄糖？知道有多难喝不？喝一口就想吐的程度。正常人但凡有点办法我觉得也不会喝那种东西。医生一场手术动不动几个小时，长的十几个小时，咋的医生不是人啊？医生是机器啊？而且每个科室都有这种东西，本来就是科室出钱你急个屁。再说就算这钱让患者出，一瓶葡萄糖几块钱啊活不起治什么病？医生累死累活地给你做手术你就计较这几块钱？真是够有病的 ,True,无,2020-11-15 15:35,人上人用Android,0,0,2
Ju1i4qyDi,大新abc,https://weibo.cn/u/2143396371,"转发理由:8小时的手术后，医生的身心疲惫，体力都消耗尽了，没有晕倒，能用自己的手捧葡萄糖水喝，已是大幸了。难道医生被送进急救室打葡萄糖点滴急救才合理吗？  
原始用户: 检察日报
转发内容: 【#白岩松谈医生术后喝葡萄糖水争议#】近日，陕西西安一位医生术后“豪饮”葡萄糖水的视频引发争议。白岩松：医生也是人，这水谁付钱？这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。不要说医生回应这瓶水由科室出钱。在任何一个8小时没喝水的人面前，难道我们不也愿意为他付钱喝这瓶水吗？ （央视新闻）http://t.cn/A6GC7RFZ ",False,无,2020-11-15 15:30,HUAWEI P30 Pro,0,0,0
Ju1hKoj87,央视网,https://weibo.cn/yangshiwangnet,央视网:【#白岩松谈医生术后喝葡萄糖水争议#】#医生连做4小时手术后喝葡萄糖遭质疑#近日，陕西西安一位医生术后“豪饮”葡萄糖水的视频引发争议。白岩松：医生也是人，这水谁付钱？这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。不要说医生回应这瓶水由科室出钱。在任何一个8小时没喝水的人面前，难道我们不也愿意为他付钱喝这瓶水吗？ http://t.cn/A6GCtY9W ,True,无,2020-11-15 15:30,微博视频号,883,47,107
Ju1hltraf,奎哥说,https://weibo.cn/276623333,奎哥说:陕西西安一名医生连做 4 小时手术后豪饮葡萄糖后遭质疑「这笔经费算在哪，病人身上吗」，如何看待这件事？ - 3120 个回答，7324 人关注，http://t.cn/A6GCtOIe（想看更多？下载 @知乎 App：知乎 ）  ,True,无,2020-11-15 15:29,无,0,0,0
Ju1fsflOS,qiaopan律师,https://weibo.cn/climbjoe,"转发理由:1.从法律上看，医生连续手术八小时体力不支喝葡萄糖的行为可认定为紧急避险，法律责任的上限就是支付那一瓶葡萄糖的价格。2.从道德上看，医生连续手术八小时，社会应当给尽职尽责的医生更多支持和理解。这瓶葡萄糖的费用很多人都愿意支付。3.从医院管理上看，医院应当做好后勤保障工作。  
原始用户: 央视新闻
转发内容: 【#白岩松谈医生术后喝葡萄糖水争议#】近日，陕西西安一位医生术后“豪饮”葡萄糖水的视频引发争议。白岩松：医生也是人，这水谁付钱？这种质疑不仅不包含对人关切的任何温度，甚至是冷酷无情。不要说医生回应这瓶水由科室出钱。在任何一个8小时没喝水的人面前，难道我们不也愿意为他付钱喝这瓶水吗？ http://t.cn/A6GC7RFZ ",False,无,2020-11-15 15:24,iPhone客户端,3,0,0
Ju1dbf3bU,蘸醋君想发财,https://weibo.cn/u/1680617814,蘸醋君想发财:看到那个手术室医生喝葡萄糖的评论说到底谁付钱，只想说这些网友闲出屁了，做一台手术几个小时一直聚精会神汗一直流，喝个葡萄糖关你屁事啊，花你的钱了吗喝你的了吗。  ,True,无,2020-11-15 15:18,微博 weibo.com,0,0,0
Ju19NvpD9,做一颗最会发光的小星星,https://weibo.cn/u/1739548932,做一颗最会发光的小星星:#白岩松谈医生术后喝葡萄糖水争议#手术八小时，我看到的是医生的疲惫、风险、一丝不苟、尽心尽力，凌晨4点喝一瓶旁边触手可及的葡萄糖补充能量，缓解疲劳，再正常不过。而有一群人，他们想到的是，这带糖水的钱谁出？生活中有很多这样的人，他们不懂得感恩，不能吃一点点的小亏，他们喜欢挑起矛盾，然后看热闹，把利己主义发挥到极致。请远离这些💩 ,True,无,2020-11-15 15:10,iPhone客户端,0,0,0
